Employee_id,Age,Gender,Department,JobRole,Attrition,DistanceFromHome,JobLevel,JobInvolvement,MonthlyIncome,OverTime,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,FirstName,LastName
1238,32,Male,Sales,Sales Executive,Yes,1,2,1,6735,No,0,10,2,0,0,0,Mohammed,Rutherford
1239,23,Female,Research & Development,Laboratory Technician,No,4,1,3,3295,No,0,3,3,3,2,2,Dasia,Kutch
1240,31,Female,Research & Development,Manufacturing Director,No,24,2,3,5238,No,0,9,3,5,4,4,Nia,Weissnat
1241,39,Male,Research & Development,Laboratory Technician,No,1,2,3,6472,Yes,1,9,2,9,8,8,Caesar,Mohr
1242,32,Male,Sales,Sales Executive,No,19,3,1,9610,No,1,10,2,4,3,2,Doug,Kuhn
1243,40,Male,Sales,Manager,No,7,5,3,19833,No,0,21,3,21,8,8,Nathen,Nader
1244,45,Female,Human Resources,Human Resources,No,4,3,1,9756,No,2,9,2,5,0,3,Alysa,Kirlin
1245,30,Female,Research & Development,Research Scientist,No,2,1,2,4968,No,0,10,2,9,7,7,Kaya,Bartell
1246,24,Male,Human Resources,Human Resources,No,10,1,3,2145,No,1,3,2,2,2,1,Vincent,Lemke
1247,30,Female,Human Resources,Human Resources,Yes,8,1,2,2180,No,1,6,0,4,2,2,Halie,Wehner
1248,31,Male,Sales,Sales Executive,No,5,2,3,8346,No,1,6,3,5,2,2,Brady,Langworth
1249,27,Female,Research & Development,Research Scientist,No,8,1,3,3445,No,0,6,5,6,2,4,Etha,Larkin
1250,29,Female,Sales,Sales Representative,Yes,9,1,1,2760,No,0,2,3,2,2,2,Josiane,Casper
1251,29,Male,Research & Development,Healthcare Representative,No,1,2,4,6294,Yes,0,10,5,3,2,2,Drake,Eichmann
1252,30,Male,Sales,Sales Executive,No,15,3,2,7140,No,1,12,2,7,7,7,Berry,Sawayn
1253,34,Male,Research & Development,Research Scientist,No,2,1,4,2932,Yes,3,6,3,5,0,2,Giovanny,Cassin
1254,33,Female,Sales,Sales Executive,No,2,2,3,5147,No,0,13,2,11,7,7,Molly,Johns
1255,49,Female,Sales,Sales Executive,No,11,2,3,4507,No,0,8,1,5,1,4,Madisyn,Howell
1256,33,Female,Sales,Sales Executive,Yes,16,3,3,8564,Yes,0,11,2,0,0,0,Sibyl,Hodkiewicz
1257,38,Female,Research & Development,Laboratory Technician,No,2,1,2,2468,No,1,9,4,6,1,5,Alta,Weber
1258,31,Male,Sales,Sales Executive,Yes,16,3,3,8161,No,3,10,2,1,0,0,Norris,Ratke
1259,29,Female,Research & Development,Research Scientist,No,4,1,2,2109,No,1,1,2,1,0,0,Brianne,Veum
1260,30,Male,Research & Development,Healthcare Representative,No,16,2,4,5294,No,1,10,3,7,0,7,Morton,Reichert
1261,32,Male,Research & Development,Research Scientist,No,5,1,3,2718,No,0,12,3,7,7,7,Micah,White
1262,38,Male,Research & Development,Healthcare Representative,No,18,2,1,5811,Yes,1,15,2,1,0,0,Lemuel,McLaughlin
1263,43,Male,Research & Development,Research Scientist,Yes,17,1,2,2437,Yes,1,6,4,1,0,0,Lourdes,Stracke
1264,42,Male,Research & Development,Laboratory Technician,No,12,1,3,2766,No,3,7,6,5,3,4,Darion,White
1265,55,Male,Research & Development,Research Director,No,2,5,2,19038,No,3,34,2,1,0,0,Mervin,Paucek
1266,33,Male,Research & Development,Research Scientist,No,4,2,3,3055,No,2,11,2,9,8,7,Garret,Gottlieb
1267,41,Male,Research & Development,Laboratory Technician,No,9,1,3,2289,No,2,5,2,5,3,4,Javonte,Schumm
1268,34,Male,Sales,Sales Executive,No,10,2,3,4001,Yes,1,15,3,15,14,7,Jedediah,Bergstrom
1269,53,Female,Research & Development,Manufacturing Director,No,1,4,2,12965,Yes,3,27,2,3,2,2,Valentine,OKeefe
1270,43,Male,Human Resources,Human Resources,No,2,1,3,3539,No,0,10,5,9,7,8,Burley,Lakin
1271,34,Female,Sales,Sales Executive,No,3,2,1,6029,No,0,6,3,2,2,2,Pattie,Sanford
1272,21,Male,Sales,Sales Representative,Yes,7,1,3,2679,No,0,1,3,1,0,0,Deontae,Cruickshank
1273,38,Female,Research & Development,Laboratory Technician,No,6,1,2,3702,No,1,5,3,5,4,4,Loma,Berge
1274,22,Female,Research & Development,Laboratory Technician,Yes,8,1,3,2398,Yes,0,1,6,1,0,0,Minerva,Reilly
1275,31,Female,Sales,Sales Executive,No,29,2,2,5468,No,2,13,3,12,7,7,Kiera,Crooks
1276,51,Female,Research & Development,Manager,No,3,3,3,13116,No,0,15,2,2,2,2,Amelia,Blanda
1277,37,Male,Sales,Sales Executive,No,9,2,2,4189,No,2,5,2,5,2,3,Abelardo,Mayert
1278,46,Male,Research & Development,Research Director,No,2,5,3,19328,Yes,1,24,3,2,1,2,Elmer,Watsica
1279,36,Male,Research & Development,Healthcare Representative,No,10,3,3,8321,Yes,1,15,1,12,8,7,Coleman,Reichel
1280,44,Male,Research & Development,Research Scientist,Yes,1,1,3,2342,Yes,3,6,2,5,3,3,Cortez,Moore
1281,37,Male,Human Resources,Human Resources,No,8,2,3,4071,No,0,19,4,10,0,7,Lance,Labadie
1282,35,Male,Sales,Sales Executive,Yes,27,2,3,5813,Yes,0,10,2,10,7,7,Dorthy,Armstrong
1283,33,Male,Research & Development,Research Scientist,No,8,1,4,3143,No,1,14,1,10,8,6,Waldo,Weber
1284,28,Male,Research & Development,Research Scientist,No,1,1,3,2044,No,1,5,6,5,3,3,Felix,Renner
1285,39,Male,Research & Development,Research Director,No,10,3,3,13464,No,0,9,3,4,3,2,Milo,McLaughlin
1286,46,Male,Sales,Sales Executive,No,26,2,2,7991,No,0,6,3,2,2,2,Salvador,Renner
1287,40,Female,Research & Development,Laboratory Technician,No,2,1,3,3377,No,1,7,5,4,3,2,Alexanne,Klein
1288,42,Male,Research & Development,Healthcare Representative,No,13,2,4,5538,No,2,10,2,0,0,0,Lourdes,Kirlin
1289,35,Male,Research & Development,Manufacturing Director,No,2,2,3,5762,No,1,15,6,7,7,7,Rick,Dare
1290,38,Male,Human Resources,Human Resources,No,2,1,3,2592,No,3,13,3,11,10,8,Lafayette,Von
1291,34,Male,Research & Development,Laboratory Technician,Yes,9,2,3,5346,No,1,11,3,7,1,7,Ceasar,Schiller
1292,37,Male,Research & Development,Manufacturing Director,Yes,10,2,3,4213,No,0,10,4,10,3,8,Tracey,Wunsch
1293,39,Male,Sales,Sales Executive,No,20,2,3,4127,No,1,7,6,2,1,2,Eriberto,Waelchi
1294,43,Male,Research & Development,Research Scientist,No,9,1,3,2438,No,0,7,2,3,2,2,Seth,Reinger
1295,41,Male,Research & Development,Healthcare Representative,No,5,2,4,6870,No,0,11,3,3,2,2,Stephan,Prohaska
1296,41,Female,Sales,Sales Executive,No,4,3,3,10447,Yes,1,23,3,22,14,5,Elena,DuBuque
1297,30,Female,Research & Development,Manufacturing Director,No,10,3,3,9667,No,0,9,3,7,7,2,Evangeline,Leffler
1298,26,Female,Human Resources,Human Resources,Yes,20,1,3,2148,Yes,0,6,3,5,1,4,Rachel,Glover
1299,46,Female,Research & Development,Healthcare Representative,Yes,21,2,3,8926,No,1,13,2,9,7,7,Antonietta,Stoltenberg
1300,40,Female,Research & Development,Healthcare Representative,No,1,2,3,6513,No,1,12,3,5,3,3,Vanessa,Abernathy
1301,34,Male,Sales,Sales Executive,No,8,2,4,6799,No,2,10,5,10,8,8,Skye,Thiel
1302,58,Male,Sales,Manager,No,2,4,3,16291,No,1,37,0,16,9,14,Frederick,Nikolaus
1303,35,Male,Research & Development,Laboratory Technician,No,23,1,1,2705,No,1,6,2,5,4,3,Americo,Stark
1304,47,Female,Research & Development,Manufacturing Director,No,4,3,2,10333,Yes,1,28,4,22,11,10,Rachael,Schamberger
1305,40,Female,Research & Development,Healthcare Representative,No,12,2,3,4448,No,1,15,3,7,4,7,Citlalli,Durgan
1306,54,Female,Research & Development,Research Scientist,No,7,2,3,6854,No,1,14,2,7,1,7,Duane,Altenwerth
1307,31,Female,Sales,Sales Executive,No,7,3,3,9637,No,2,9,3,3,2,2,Daisha,Welch
1308,28,Female,Research & Development,Research Scientist,No,1,1,3,3591,No,1,3,3,3,2,2,River,Leannon
1309,38,Female,Sales,Sales Representative,No,2,2,1,5405,Yes,2,20,4,4,2,3,Erica,Nitzsche
1310,26,Male,Sales,Sales Executive,No,10,2,3,4684,No,0,5,4,5,3,2,Ward,Gulgowski
1311,58,Male,Research & Development,Research Director,No,15,4,3,15787,Yes,0,23,3,2,2,2,Donavon,Ward
1312,18,Female,Research & Development,Research Scientist,No,14,1,3,1514,No,0,0,4,0,0,0,Mariela,Bailey
1313,31,Male,Human Resources,Human Resources,Yes,18,1,4,2956,No,0,2,4,1,0,0,Braden,Wiza
1314,29,Male,Human Resources,Human Resources,Yes,13,1,2,2335,Yes,3,4,3,2,2,0,Keanu,Bartoletti
1315,45,Female,Sales,Sales Executive,No,2,2,3,5154,No,2,10,3,8,7,7,Rhianna,Feil
1316,36,Female,Research & Development,Research Scientist,No,2,2,3,6962,Yes,1,15,2,1,0,0,Sarah,Parisian
1317,43,Male,Sales,Sales Executive,No,2,2,3,5675,No,1,7,5,7,7,7,Colby,Kunze
1318,27,Female,Research & Development,Laboratory Technician,No,5,1,3,2379,Yes,0,6,3,5,4,2,Alverta,Crooks
1319,29,Male,Research & Development,Laboratory Technician,No,20,1,3,3812,No,0,11,3,11,8,10,Thad,Kilback
1320,32,Male,Sales,Sales Executive,No,10,2,3,4648,No,0,4,2,0,0,0,Javonte,Dickinson
1321,42,Male,Research & Development,Research Scientist,No,10,1,3,2936,No,2,10,1,6,3,3,Elijah,Boyle
1322,47,Female,Research & Development,Laboratory Technician,No,9,1,3,2105,No,0,7,2,2,2,0,Stephania,Miller
1323,46,Male,Research & Development,Manufacturing Director,No,2,3,3,8578,No,1,12,4,9,8,7,Fredrick,Yundt
1324,28,Male,Human Resources,Human Resources,No,1,1,3,2706,No,1,3,2,3,2,2,Saul,Schuster
1325,29,Male,Research & Development,Healthcare Representative,No,29,2,1,6384,No,2,11,3,7,0,6,Chase,Donnelly
1326,42,Male,Research & Development,Laboratory Technician,No,8,1,3,3968,No,0,8,3,0,0,0,Adolfo,Russel
1327,32,Male,Sales,Sales Executive,Yes,2,2,2,9907,Yes,0,7,3,2,2,2,Mathew,Berge
1328,46,Female,Sales,Sales Executive,No,3,4,4,13225,No,1,25,5,19,17,8,Myra,Blanda
1329,27,Female,Sales,Sales Representative,No,23,2,2,3540,No,1,9,5,9,8,8,Susan,Mills
1330,29,Male,Human Resources,Human Resources,No,6,1,2,2804,No,0,1,3,1,0,0,Nicola,Huel
1331,43,Female,Research & Development,Manager,No,6,5,2,19392,No,0,21,2,16,12,14,Megane,Hansen
1332,48,Male,Research & Development,Research Director,No,10,5,2,19665,No,0,29,3,22,10,9,Oswald,Kuhic
1333,29,Male,Research & Development,Research Scientist,Yes,24,1,2,2439,Yes,0,1,3,1,0,0,Amari,Sanford
1334,46,Female,Sales,Sales Executive,Yes,10,3,3,7314,No,3,14,2,8,7,7,Sydni,Leuschke
1335,27,Female,Research & Development,Research Scientist,No,15,1,2,4774,No,1,8,2,7,6,3,Marge,Boehm
1336,39,Male,Research & Development,Research Scientist,No,19,2,3,3902,No,3,7,2,2,2,2,Armand,Dare
1337,55,Male,Research & Development,Research Scientist,No,2,1,2,2662,No,1,19,2,5,2,4,Bruce,Beer
1338,28,Female,Sales,Sales Representative,No,3,1,3,2856,No,1,1,3,1,0,0,Carolyne,Grant
1339,30,Male,Sales,Sales Representative,Yes,9,1,3,1081,No,0,1,3,1,0,0,Nelson,Haag
1340,22,Male,Research & Development,Research Scientist,Yes,7,1,3,2472,Yes,0,1,2,1,0,0,Durward,Towne
1341,36,Female,Sales,Sales Executive,No,10,2,2,5673,Yes,1,10,4,10,9,7,Sally,Kohler
1342,31,Male,Research & Development,Laboratory Technician,No,20,2,3,4197,No,1,10,2,10,8,2,Quinten,Hoppe
1343,34,Male,Sales,Sales Executive,No,4,3,3,9713,Yes,3,9,3,5,3,0,Lourdes,Shanahan
1344,29,Male,Research & Development,Laboratory Technician,No,7,1,3,2062,No,0,11,2,3,2,2,Samir,Schultz
1345,37,Male,Research & Development,Research Scientist,No,7,2,3,4284,Yes,1,16,2,5,3,4,Rene,Marks
1346,35,Female,Research & Development,Manufacturing Director,No,16,2,2,4788,Yes,0,4,2,3,2,2,Everette,Bauch
1347,45,Female,Research & Development,Manufacturing Director,No,25,2,2,5906,No,2,10,2,9,8,8,Pat,Beahan
1348,36,Male,Human Resources,Human Resources,No,2,2,2,3886,No,0,10,2,10,1,8,Ulices,Gerlach
1349,40,Male,Research & Development,Manager,No,1,4,3,16823,No,1,22,3,19,7,16,Manley,Ward
1350,26,Female,Research & Development,Research Scientist,No,1,1,2,2933,Yes,1,1,3,1,0,0,Alverta,Blanda
1351,27,Female,Sales,Sales Executive,No,2,2,4,6500,No,0,9,5,8,7,7,Jacinthe,Hauck
1352,48,Female,Research & Development,Manager,No,22,4,3,17174,No,1,24,3,22,17,7,Abigale,Konopelski
1353,44,Male,Research & Development,Healthcare Representative,No,1,2,4,5033,No,1,10,5,2,0,2,Mohamed,Senger
1354,34,Male,Research & Development,Research Scientist,Yes,16,1,1,2307,Yes,1,5,2,5,2,0,Rick,Hermiston
1355,56,Male,Research & Development,Laboratory Technician,Yes,24,1,3,2587,No,0,5,3,4,2,0,Jamaal,Hackett
1356,36,Male,Sales,Sales Executive,No,17,2,2,5507,No,2,12,1,4,2,3,Irving,Ruecker
1357,41,Female,Sales,Sales Executive,No,8,2,3,4393,No,1,14,3,5,4,4,Taryn,Medhurst
1358,42,Male,Research & Development,Research Director,No,6,3,3,13348,No,1,18,3,13,7,7,Nico,Renner
1359,31,Female,Sales,Sales Executive,No,10,2,3,6583,Yes,1,8,2,5,2,4,Ernestine,Lueilwitz
1360,34,Female,Sales,Sales Executive,No,3,2,2,8103,Yes,0,9,3,4,2,1,Myriam,Wisozk
1361,31,Female,Research & Development,Laboratory Technician,No,4,1,4,3978,No,1,4,0,2,2,2,Dena,Reichel
1362,26,Male,Research & Development,Laboratory Technician,No,6,1,4,2544,No,1,8,3,7,7,7,Hilario,Leannon
1363,45,Male,Research & Development,Healthcare Representative,No,1,2,3,5399,No,0,12,3,4,2,3,Tobin,Harber
1364,33,Male,Sales,Sales Executive,No,10,2,3,5487,No,0,10,2,10,4,9,Enos,Schamberger
1365,28,Male,Sales,Sales Executive,No,1,2,2,6834,Yes,1,7,2,7,7,7,Doris,Shields
1366,29,Male,Sales,Sales Representative,Yes,24,1,4,1091,No,0,1,3,1,0,0,Kristian,Lemke
1367,39,Female,Sales,Sales Executive,No,21,2,1,5736,No,1,10,1,3,2,2,Beaulah,Walsh
1368,27,Male,Research & Development,Research Scientist,No,2,1,3,2226,No,1,6,3,5,3,2,Soledad,Cartwright
1369,34,Male,Research & Development,Research Scientist,No,22,2,2,5747,Yes,0,16,3,15,10,11,Jamey,Larkin
1370,28,Female,Sales,Sales Executive,Yes,13,2,3,9854,Yes,0,6,0,2,0,2,Aaliyah,Wyman
1371,47,Male,Research & Development,Research Scientist,No,14,2,3,5467,No,1,16,4,8,7,7,Adam,Bauch
1372,56,Female,Sales,Sales Executive,No,11,2,2,5380,No,1,6,3,0,0,0,Jessyca,Nikolaus
1373,39,Male,Research & Development,Manufacturing Director,No,9,2,3,5151,No,1,10,3,10,0,9,Doug,Larson
1374,38,Female,Research & Development,Research Scientist,No,8,2,2,2133,Yes,1,20,3,20,11,7,Salma,Murazik
1375,58,Female,Sales,Manager,No,21,4,3,17875,Yes,1,29,2,1,0,0,Natalia,Kutch
1376,32,Female,Research & Development,Research Scientist,Yes,5,1,4,2432,Yes,0,8,2,4,1,3,Guadalupe,Powlowski
1377,38,Male,Research & Development,Research Scientist,No,9,1,3,4771,No,2,10,0,5,2,3,Melvin,Heller
1378,49,Male,Research & Development,Research Director,No,2,5,3,19161,No,0,28,3,5,4,3,Doug,Koepp
1379,42,Male,Sales,Sales Executive,No,12,2,3,5087,Yes,2,14,4,0,0,0,Porter,Morar
1380,27,Female,Human Resources,Human Resources,Yes,22,1,2,2863,No,0,1,2,1,0,0,Glenna,Bahringer
1381,35,Male,Sales,Sales Executive,No,18,2,3,5561,No,1,6,2,5,3,4,Nash,Legros
1382,28,Male,Research & Development,Research Scientist,No,16,1,3,2144,No,0,5,3,5,3,4,Jerel,Ullrich
1383,31,Male,Research & Development,Research Scientist,No,3,1,3,3065,Yes,1,4,3,4,2,3,Odell,Stamm
1384,36,Male,Research & Development,Laboratory Technician,No,9,1,4,2810,No,0,5,3,5,4,2,Everett,Osinski
1385,34,Male,Sales,Sales Executive,No,1,3,3,9888,No,0,14,3,14,8,1,Ignatius,Fahey
1386,34,Male,Sales,Sales Executive,No,13,3,3,8628,No,1,9,2,8,7,1,Eusebio,Champlin
1387,26,Male,Research & Development,Laboratory Technician,No,1,1,3,2867,No,0,8,6,7,7,6,Oran,Cummings
1388,29,Male,Research & Development,Healthcare Representative,No,1,2,3,5373,No,1,6,5,5,3,2,Antonio,Daugherty
1389,32,Female,Research & Development,Healthcare Representative,No,15,2,3,6667,No,1,9,6,5,1,2,Arianna,Pfeffer
1390,31,Male,Research & Development,Research Scientist,No,1,2,1,5003,No,0,10,6,10,8,7,Madyson,Lemke
1391,28,Male,Research & Development,Laboratory Technician,Yes,17,1,2,2367,No,1,6,2,4,1,3,Nathanial,Conroy
1392,38,Male,Sales,Sales Representative,No,1,1,2,2858,No,0,20,3,1,0,0,Archibald,Monahan
1393,35,Female,Sales,Sales Executive,No,7,2,3,5204,Yes,0,10,2,10,8,9,Brenna,Cummings
1394,27,Male,Sales,Sales Executive,No,9,2,3,4105,No,0,7,5,7,7,7,Maxime,Wilderman
1395,32,Male,Research & Development,Manufacturing Director,No,5,2,2,9679,No,0,8,1,1,0,0,Rahul,Bahringer
1396,31,Male,Sales,Sales Executive,Yes,26,2,3,5617,Yes,0,10,4,10,7,8,Devin,Bauch
1397,53,Male,Sales,Sales Executive,Yes,24,3,3,10448,Yes,0,15,2,2,2,2,Buddy,Lind
1398,54,Female,Research & Development,Research Scientist,No,9,2,3,2897,No,2,9,6,4,3,3,Della,Krajcik
1399,33,Male,Research & Development,Healthcare Representative,No,7,2,3,5968,No,3,9,2,9,7,8,Emmet,Murazik
1400,43,Male,Research & Development,Healthcare Representative,No,11,3,3,7510,No,1,10,1,10,9,9,Lane,Kris
1401,38,Male,Human Resources,Human Resources,No,1,1,3,2991,Yes,1,7,2,6,2,2,Lucio,Kovacek
1402,55,Male,Human Resources,Manager,No,26,5,4,19636,Yes,1,35,0,10,9,4,Hazel,Wisozk
1403,31,Female,Research & Development,Laboratory Technician,No,2,1,1,1129,Yes,3,1,4,1,0,0,Rebeca,Leannon
1404,39,Male,Sales,Sales Executive,No,15,4,3,13341,No,0,21,3,20,8,10,Wilford,Pouros
1405,42,Male,Research & Development,Research Scientist,No,23,2,2,4332,No,0,20,2,20,9,7,Fredy,Murphy
1406,31,Female,Research & Development,Research Director,No,10,3,3,11031,No,1,13,2,11,7,8,Ivah,Treutel
1407,54,Female,Research & Development,Manufacturing Director,No,10,2,3,4440,Yes,0,9,3,5,2,4,Dortha,Sauer
1408,24,Male,Research & Development,Healthcare Representative,No,1,2,2,4617,No,0,4,2,4,3,2,Niko,Adams
1409,23,Male,Research & Development,Laboratory Technician,No,12,1,3,2647,No,0,5,6,5,2,4,Emmett,Beer
1410,40,Female,Research & Development,Laboratory Technician,No,11,2,3,6323,No,1,10,2,10,9,4,Lizeth,Emard
1411,40,Female,Sales,Sales Executive,No,2,2,3,5677,No,1,15,4,11,8,10,Casandra,Schimmel
1412,25,Female,Human Resources,Human Resources,No,2,1,3,2187,No,0,6,3,2,0,2,Everette,Stracke
1413,30,Male,Research & Development,Laboratory Technician,No,1,1,3,3748,No,0,12,6,12,8,7,Jonathan,Wyman
1414,25,Male,Research & Development,Laboratory Technician,No,2,1,3,3977,Yes,1,7,2,2,2,2,Bobby,Macejkovic
1415,47,Male,Research & Development,Healthcare Representative,No,25,3,3,8633,No,0,25,3,17,14,11,Bertha,Cormier
1416,33,Male,Research & Development,Laboratory Technician,No,1,1,2,2008,No,3,1,2,1,1,0,Dallin,OConner
1417,38,Male,Sales,Sales Executive,No,1,2,3,4440,No,2,16,3,15,13,8,Jayden,Mraz
1418,31,Male,Sales,Sales Representative,No,2,1,3,3067,No,1,3,1,2,2,2,Toney,Thompson
1419,38,Male,Research & Development,Manufacturing Director,No,6,2,2,5321,No,1,10,1,8,3,7,Valentin,Kub
1420,42,Male,Research & Development,Research Scientist,No,18,2,3,5410,Yes,1,9,3,4,3,2,Celestino,Harvey
1421,41,Male,Research & Development,Research Scientist,No,1,1,3,2782,No,1,12,3,5,3,0,Jordy,Schaden
1422,47,Female,Research & Development,Research Director,No,1,3,3,11957,No,2,14,3,13,8,12,Ida,Weimann
1423,35,Male,Research & Development,Laboratory Technician,No,11,1,3,2660,Yes,1,5,3,2,2,2,Camryn,Wehner
1424,22,Male,Research & Development,Research Scientist,No,1,1,3,3375,No,0,4,2,3,2,2,Sammie,Beier
1425,35,Male,Research & Development,Research Scientist,No,9,2,3,5098,No,0,10,5,10,7,8,Coty,Gusikowski
1426,33,Female,Research & Development,Healthcare Representative,No,15,2,3,4878,Yes,1,10,6,9,7,1,Abbey,Torphy
1427,32,Female,Research & Development,Laboratory Technician,No,29,1,2,2837,No,0,6,3,6,2,1,Neva,Gottlieb
1428,40,Male,Research & Development,Laboratory Technician,No,1,1,3,2406,No,2,8,3,1,0,0,Deron,Kreiger
1429,32,Male,Sales,Sales Representative,No,1,1,2,2269,No,1,3,2,2,2,2,Jayson,Daniel
1430,39,Male,Research & Development,Research Scientist,No,24,2,3,4108,No,0,18,2,7,7,7,Lowell,Von
1431,38,Female,Research & Development,Research Director,No,10,3,1,13206,No,1,20,3,18,16,11,Bridgette,Lowe
1432,32,Female,Sales,Sales Executive,No,1,3,3,10422,No,2,14,3,14,10,7,Una,Kassulke
1433,37,Female,Research & Development,Research Director,No,10,3,4,13744,Yes,1,16,2,16,11,8,Tamia,Lang
1434,25,Female,Sales,Sales Executive,No,8,2,3,4907,Yes,1,6,3,5,3,4,Destiney,Kuvalis
1435,52,Male,Sales,Sales Representative,No,29,1,3,3482,No,2,16,3,9,8,0,Micheal,Rogahn
1436,44,Male,Research & Development,Research Scientist,No,1,1,3,2436,Yes,0,6,2,4,3,2,Clay,Frami
1437,21,Male,Sales,Sales Representative,No,5,1,3,2380,Yes,0,2,6,2,2,2,Logan,Wiegand
1438,39,Male,Research & Development,Manager,No,9,5,3,19431,No,0,21,3,6,0,3,Sammie,Cummerata
1439,23,Male,Sales,Sales Representative,Yes,9,1,3,1790,No,1,1,3,1,0,0,Elwin,Dare
1440,36,Female,Sales,Sales Executive,No,3,3,2,7644,No,2,10,2,9,7,4,Amelia,Goldner
1441,36,Female,Research & Development,Manufacturing Director,No,4,2,3,5131,No,3,18,3,4,2,2,Jeanie,Ferry
1442,56,Male,Research & Development,Healthcare Representative,No,1,2,3,6306,No,1,13,2,13,12,9,Garfield,Gottlieb
1443,29,Male,Research & Development,Research Scientist,Yes,1,1,3,4787,Yes,3,4,3,2,2,2,Dangelo,McClure
1444,42,Male,Research & Development,Manager,No,2,5,3,18880,No,0,24,2,22,6,14,Damien,Walsh
1445,56,Male,Research & Development,Laboratory Technician,Yes,7,1,3,2339,No,1,14,4,10,9,8,Willard,Schiller
1446,41,Female,Research & Development,Manufacturing Director,No,28,4,2,13570,No,1,21,3,20,7,10,Karina,Gulgowski
1447,34,Female,Sales,Sales Executive,No,28,2,2,6712,No,2,8,2,8,7,7,Madonna,Barton
1448,36,Male,Sales,Sales Executive,No,15,2,1,5406,No,1,15,4,15,12,11,Green,Waelchi
1449,41,Male,Sales,Sales Executive,No,3,2,2,8938,No,1,14,5,5,4,4,Cody,Hansen
1450,32,Male,Research & Development,Research Scientist,No,2,1,3,2439,No,0,4,4,4,2,2,Gennaro,Block
1451,35,Female,Human Resources,Human Resources,No,26,3,3,8837,Yes,0,9,2,9,0,7,Kyra,OConnell
1452,38,Female,Sales,Sales Executive,No,10,2,3,5343,No,1,10,1,10,7,9,Ada,Hagenes
1453,50,Male,Sales,Sales Executive,Yes,1,2,3,6728,No,2,12,3,6,3,1,Xander,Reilly
1454,36,Female,Sales,Sales Executive,No,11,2,2,6652,No,1,8,2,6,3,0,Michaela,Kreiger
1455,45,Female,Sales,Sales Executive,No,20,2,3,4850,No,0,8,3,5,3,1,Katrine,Ortiz
1456,40,Male,Research & Development,Research Scientist,No,2,1,2,2809,No,0,8,2,2,2,2,Larry,Swaniawski
1457,35,Male,Research & Development,Healthcare Representative,No,18,2,3,5689,Yes,2,10,2,10,2,2,Monte,Lynch
1458,40,Female,Research & Development,Research Scientist,No,2,1,3,2001,No,3,20,2,5,3,2,Adaline,Cassin
1459,35,Female,Research & Development,Research Scientist,No,1,1,1,2977,No,1,4,5,4,3,1,Joanie,Lindgren
1460,29,Male,Research & Development,Laboratory Technician,No,13,2,2,4025,Yes,1,10,2,4,3,3,Casper,Medhurst
1461,29,Female,Research & Development,Research Scientist,No,28,1,2,3785,No,0,5,3,5,4,4,Sandrine,Gulgowski
1462,50,Male,Sales,Sales Executive,Yes,28,3,2,10854,Yes,1,20,3,3,2,0,Lavon,Strosin
1463,39,Female,Sales,Sales Executive,No,24,4,2,12031,No,1,21,2,20,9,6,Rose,Hackett
1464,31,Male,Research & Development,Manufacturing Director,No,5,2,3,9936,No,0,10,2,9,4,7,Levi,Dicki
1465,26,Female,Sales,Sales Representative,No,5,1,2,2966,No,0,5,2,4,2,0,Bianka,Schmitt
1466,36,Male,Research & Development,Laboratory Technician,No,23,2,4,2571,No,1,17,3,5,2,3,Eric,Crona
1467,39,Male,Research & Development,Healthcare Representative,No,6,3,2,9991,No,1,9,5,7,7,7,Craig,Kozey
1468,27,Male,Research & Development,Manufacturing Director,No,4,2,4,6142,Yes,1,6,0,6,2,3,Wilbert,Hahn
1469,49,Male,Sales,Sales Executive,No,2,2,2,5390,No,0,17,3,9,6,8,Coty,Towne
1470,34,Male,Research & Development,Laboratory Technician,No,8,2,4,4404,No,0,6,3,4,3,2,Foster,Orn
